FIRE_NUM, XStart, YStart, FireSize
4756, 380368.416867, 5729116.001605, 124.837639
4757, 375381.411618, 5732387.509400, 13.640217
4758, 378620.263012, 5729735.175927, 32.815595
4759, 380392.829128, 5724986.033461, 27.972329
4760, 380033.517554, 5729613.063520, 94.987309
4761, 381426.008715, 5728643.302611, 109.714789
4762, 376337.283335, 5728624.276302, 80.852881
4763, 374537.671344, 5729496.461792, 97.458363
4764, 373776.399231, 5730112.516884, 50.804866
4765, 374287.775895, 5730211.930786, 72.451298
4766, 376952.531560, 5726242.976301, 59.799502
4767, 378795.836281, 5732907.819040, 41.909073
4768, 377363.114069, 5724368.062467, 5.139792
4769, 376137.898875, 5729492.148796, 24.414012
4770, 375551.664418, 5726780.928670, 69.387191
4771, 378209.851162, 5730024.460579, 35.187806
4772, 379563.388307, 5727960.693046, 128.395956
4773, 373801.217759, 5724228.330842, 27.181592
4774, 372771.508443, 5730637.474009, 3.854844
4775, 377735.280336, 5725831.745359, 104.673840
4776, 372254.213704, 5730970.600388, 0.197684
4777, 379054.862338, 5725000.062551, 84.905409
4778, 373685.036529, 5728914.079522, 49.717603
4779, 380387.905836, 5726250.221702, 61.578661
4780, 374400.720801, 5727077.721802, 77.689932
4781, 374217.886047, 5728822.710164, 47.345391
4782, 379076.580181, 5726747.471804, 102.005102
4783, 378842.492475, 5726922.676541, 88.957937
4784, 376057.303478, 5726293.145879, 64.840452
4785, 375991.806749, 5729418.933707, 42.502126
4786, 373376.953710, 5732148.013430, 0.988422
4787, 381772.120985, 5731506.057783, 2.668738
4788, 380478.615475, 5729877.644742, 72.846666
4789, 380558.500296, 5726861.553383, 50.508340
4790, 374048.582171, 5728231.680376, 38.054229
4791, 375633.456123, 5731448.934289, 38.350755
4792, 374265.134781, 5731695.110765, 26.687381
4793, 378861.776883, 5732749.125898, 66.520769
4794, 380400.500377, 5732998.484233, 3.657160
4795, 376619.364959, 5726742.019509, 98.545626
4796, 379459.147505, 5727070.157361, 85.992673
4797, 380629.005925, 5725271.659426, 12.256427
4798, 373909.679469, 5728583.539857, 31.332962
4799, 380260.586095, 5727084.549014, 93.010466
4800, 373698.574575, 5728361.856199, 70.968666
4801, 380344.527110, 5727090.080181, 82.928566
4802, 380018.500484, 5729205.304891, 102.598154
4803, 379849.976577, 5727949.918218, 151.327336
4804, 375508.191136, 5726490.845189, 26.885066
4805, 378495.506802, 5726140.448652, 102.499312
4806, 374828.054005, 5729703.198512, 65.927716
4807, 375227.776338, 5727963.004503, 73.933930
4808, 373404.727688, 5727792.538840, 107.342578
4809, 373441.226612, 5724844.093084, 15.518218
4810, 373222.663337, 5732135.396713, 1.087264
4811, 374191.205158, 5732358.430075, 0.691895
4812, 377802.939545, 5726509.538971, 109.517105
4813, 375610.009741, 5731964.645788, 25.600118
4814, 373085.937802, 5725121.794599, 20.559168
4815, 379782.540452, 5726534.105421, 27.675803
4816, 378563.217443, 5729781.444252, 58.613397
4817, 375158.898963, 5731647.204671, 42.600968
4818, 375423.457589, 5727247.559892, 92.615097
4819, 375345.548452, 5732369.585328, 13.640217
4820, 377456.817380, 5730176.749838, 41.316020
4821, 374848.801344, 5724361.882762, 7.314319
4822, 375227.152831, 5726860.275851, 36.077386
4823, 374575.579849, 5730469.304040, 73.044351
4824, 379955.599235, 5726390.289228, 43.589389
4825, 378903.470334, 5729812.314115, 41.909073
4826, 375882.070994, 5728331.496815, 94.591940
4827, 379807.954132, 5729150.125345, 77.887616
4828, 376873.485958, 5727238.359705, 59.898345
4829, 381207.249825, 5729910.184536, 56.043501
4830, 374294.514223, 5729333.491579, 63.950873
4831, 378193.434674, 5729519.340030, 46.554654
4832, 372076.874381, 5729448.577075, 32.519068
4833, 377658.940119, 5724338.773393, 16.210113
4834, 381665.619410, 5728441.733870, 79.370249
4835, 376790.417448, 5725173.809843, 13.541375
4836, 380854.439814, 5727306.030470, 47.048865
4837, 381235.597646, 5730090.879604, 32.222542
4838, 373613.507488, 5726756.240641, 64.939294
4839, 377074.924906, 5725886.836241, 65.136979
4840, 373932.492961, 5728025.683464, 55.549290
4841, 372211.032018, 5732306.406479, 56.340027
4842, 373064.244798, 5728935.255848, 85.103093
4843, 376368.860815, 5729541.994580, 100.720154
4844, 378227.503442, 5728049.688003, 78.876038
4845, 372421.796244, 5730333.021791, 10.081900
4846, 380700.433094, 5728689.717355, 90.242885
4847, 376392.717827, 5729847.612117, 95.283835
4848, 373172.190984, 5729038.410932, 79.370249
4849, 381726.427685, 5725603.003087, 1.383790
4850, 374311.035468, 5730795.628060, 54.758553
4851, 375359.611903, 5730770.207985, 38.251913
4852, 376996.543361, 5729316.516577, 81.347092
4853, 376227.386298, 5726420.073307, 71.462876
4854, 375459.263530, 5727720.504002, 85.004251
4855, 375433.530336, 5727087.436827, 78.184143
4856, 375759.591351, 5727173.300497, 45.467390
4857, 380428.107107, 5730238.239624, 56.340027
4858, 373488.818944, 5727084.991176, 111.592790
4859, 376251.052449, 5728226.144184, 60.194871
4860, 380743.711181, 5729998.887886, 43.194021
4861, 372368.184802, 5732561.249370, 47.938444
4862, 380205.306529, 5725936.255655, 32.519068
4863, 376994.578550, 5730294.381019, 16.704324
4864, 374668.515303, 5729594.414577, 65.532347
4865, 380429.008963, 5729432.086284, 113.470791
4866, 379889.303533, 5727250.179215, 48.729181
4867, 381529.536357, 5732440.917431, 31.135278
4868, 377678.424082, 5724397.658231, 16.111271
4869, 376293.888707, 5730212.483506, 57.130764
4870, 377687.887316, 5726074.621905, 44.577811
4871, 373180.619858, 5726615.500820, 80.160986
4872, 375697.801253, 5727757.901135, 41.019493
4873, 373534.615220, 5728963.887592, 68.991823
4874, 372013.154490, 5728303.244733, 0.197684
4875, 373399.899749, 5731361.557735, 5.634003
4876, 379954.850540, 5726912.729677, 132.448485
4877, 375491.724765, 5727437.680813, 90.045201
4878, 377789.427921, 5727444.670666, 94.690782
4879, 373125.226387, 5727341.198461, 88.167200
4880, 380364.589285, 5729716.156801, 93.603519
4881, 378962.587438, 5727745.798450, 55.252763
4882, 378695.767790, 5725977.578888, 78.678354
4883, 372365.701905, 5727226.004938, 10.773795
4884, 375788.674768, 5732299.999473, 10.180742
4885, 377570.189433, 5730189.582176, 30.146857
4886, 378319.913551, 5726495.498583, 97.260678
4887, 377781.165981, 5727011.129855, 42.304441
4888, 377036.960201, 5727552.839961, 65.532347
4889, 380287.128478, 5729999.342026, 76.404984
4890, 378126.134927, 5730138.619188, 21.646431
4891, 377510.993646, 5726131.912878, 28.071171
4892, 376465.438993, 5725559.720349, 46.851180
4893, 376591.647498, 5727022.302802, 72.550140
4894, 374890.760347, 5727625.512929, 75.416562
4895, 376107.321370, 5725566.551215, 35.484333
4896, 374015.381689, 5726221.304538, 54.363184
4897, 379480.660386, 5729293.720536, 38.943808
4898, 378382.280706, 5730495.710125, 26.094328
4899, 373705.250212, 5730072.017731, 41.316020
4900, 377473.714585, 5730387.744414, 58.119186
4901, 380061.325050, 5727947.764061, 113.470791
4902, 377863.584368, 5729845.492376, 30.641067
4903, 379164.882421, 5732776.484846, 63.456662
4904, 374978.086128, 5728862.734336, 27.576961
4905, 375284.252686, 5730489.564048, 37.164649
4906, 374263.111338, 5729103.196324, 25.797802
4907, 374657.005506, 5727057.296222, 109.517105
4908, 373056.835791, 5728269.078544, 56.636553
4909, 379681.476214, 5725233.214270, 70.573297
4910, 379135.848471, 5726172.056831, 51.397919
4911, 377512.524596, 5727414.035542, 59.206449
4912, 377768.776727, 5728673.874489, 51.694446
4913, 376437.716420, 5731568.616371, 20.954536
4914, 377708.354635, 5724342.080142, 16.407797
4915, 373730.329342, 5730157.294375, 45.467390
4916, 373960.414204, 5724597.632750, 16.308955
4917, 377716.721516, 5727781.625253, 109.319421
4918, 375658.338478, 5728613.489697, 115.348792
4919, 378832.952816, 5728443.128208, 88.463727
4920, 376631.401051, 5727551.362164, 40.031072
4921, 374711.098138, 5728286.193377, 23.820959
4922, 378877.345827, 5729191.848243, 52.188657
4923, 379651.704727, 5730401.524892, 13.343691
4924, 380431.808574, 5728731.619065, 93.405834
4925, 375288.023169, 5730664.499571, 39.240335
4926, 378908.787334, 5727237.034031, 91.033623
4927, 375602.230538, 5727994.397959, 70.079086
4928, 373523.867533, 5728466.704630, 98.446784
4929, 380296.160859, 5725824.627509, 17.890430
4930, 375879.550565, 5732091.858671, 29.257277
4931, 373653.351248, 5726414.278323, 29.553804
4932, 373942.900072, 5728302.143678, 32.222542
4933, 376286.250642, 5727785.485983, 56.241185
4934, 380223.038073, 5726273.618617, 64.346241
4935, 378158.889813, 5725191.622502, 94.591940
4936, 373160.286594, 5727444.967947, 99.039837
4937, 373778.722196, 5730730.772336, 32.815595
4938, 379875.294434, 5725674.605208, 71.067508
4939, 376790.220460, 5727540.190323, 50.409498
4940, 374934.793737, 5725587.835169, 1.680317
4941, 378055.846896, 5730525.711086, 25.303591
4942, 374213.749526, 5731804.754319, 25.501275
4943, 372745.652799, 5729307.499506, 77.195721
4944, 374647.780941, 5731365.807113, 31.234120
4945, 375861.215039, 5727066.114492, 69.288349
4946, 379586.274568, 5730336.381006, 11.959900
4947, 377349.216175, 5727238.015535, 32.420226
4948, 378390.763555, 5725770.009932, 114.755739
4949, 375617.289345, 5728129.588892, 50.607182
4950, 373913.726103, 5727608.074710, 89.056780
4951, 374752.399791, 5727633.140692, 85.498462
4952, 372256.041378, 5724220.393984, 7.512004
4953, 373057.041907, 5729858.705684, 59.107607
4954, 380083.395430, 5727211.384908, 74.526983
4955, 376787.866518, 5729425.291154, 68.892980
4956, 379533.666273, 5724743.701823, 79.963301
4957, 378569.980033, 5729970.747862, 36.769281
4958, 373492.020975, 5728823.288428, 86.190357
4959, 374575.660571, 5728843.745796, 42.403283
4960, 374565.481583, 5730935.563444, 48.828023
4961, 380258.827190, 5726670.269171, 88.463727
4962, 375696.217665, 5730586.097123, 34.891280
4963, 377109.285277, 5726523.211695, 38.943808
4964, 375348.010860, 5727023.561408, 62.764767
4965, 373983.231836, 5724500.132885, 12.750638
4966, 379941.218202, 5724980.063216, 54.363184
4967, 374482.603333, 5727939.788835, 15.617060
4968, 378389.426544, 5729718.889520, 48.926866
4969, 376187.465890, 5731546.752155, 55.648132
4970, 381523.936100, 5728052.027334, 91.033623
4971, 379328.557993, 5729156.947564, 36.966965
4972, 378798.522043, 5728270.654233, 64.445084
4973, 380146.852792, 5727302.107044, 66.026558
4974, 373268.449061, 5726343.515566, 45.467390
4975, 380856.770728, 5727671.893182, 36.373912
4976, 376946.302865, 5727538.509064, 83.126250
4977, 373803.708567, 5724066.973525, 20.855694
4978, 378527.932377, 5729055.426989, 51.200235
4979, 375693.400269, 5731376.965723, 28.664224
4980, 375266.153395, 5727831.842289, 86.585726
4981, 379400.156175, 5731156.017833, 0.296526
4982, 374666.250913, 5726522.460061, 56.438869
4983, 374910.761222, 5727248.320000, 102.005102
4984, 374091.675633, 5729469.977441, 65.038136
4985, 376012.089614, 5726740.220933, 56.043501
4986, 381413.052294, 5727760.662205, 24.908222
4987, 372616.872791, 5728668.079576, 50.310656
4988, 379219.316616, 5728383.047868, 61.974030
4989, 378906.465160, 5729890.995827, 39.141492
4990, 377569.437213, 5725728.882765, 98.446784
4991, 375202.285116, 5729256.683533, 71.957087
4992, 374953.813011, 5729116.580757, 57.427291
4993, 377102.540284, 5727086.139367, 69.288349
4994, 380918.271227, 5727089.448546, 31.036436
4995, 380980.045665, 5727641.194494, 64.346241
4996, 374338.532735, 5729020.684963, 22.931379
4997, 372960.023697, 5729019.466929, 63.555504
4998, 372181.550754, 5732347.321966, 54.462026
4999, 380588.771406, 5726906.334528, 69.090665
5000, 376188.738417, 5727797.958545, 32.222542
5001, 376425.914938, 5729991.546252, 76.503826
5002, 377241.119389, 5727748.680408, 74.922352
5003, 378571.379643, 5730270.937690, 46.950023
5004, 373096.763407, 5730562.567896, 37.362334
5005, 372212.389644, 5732290.166386, 64.741610
5006, 380262.787071, 5724565.884895, 15.320534
5007, 380023.237382, 5728839.539748, 71.561719
5008, 377604.571787, 5732284.117941, 71.561719
5009, 378255.815165, 5728168.128059, 64.939294
5010, 379152.649056, 5724787.018314, 102.696997
5011, 381970.502042, 5726675.384864, 13.541375
5012, 373635.856744, 5727930.712742, 80.259828
5013, 379725.001800, 5732306.410091, 36.670439
5014, 374239.198615, 5726376.477104, 49.124550
5015, 380500.027620, 5731106.700947, 10.872637
5016, 376559.163683, 5730722.474494, 25.995486
5017, 377106.021433, 5728674.377936, 25.896644
5018, 376068.547401, 5732060.931446, 28.071171
5019, 377832.206507, 5729315.306909, 76.998037
5020, 376692.420531, 5731387.687879, 8.203899
5021, 374265.683591, 5727311.165493, 13.739059
5022, 374927.205157, 5728475.460949, 45.665075
5023, 372066.226491, 5728635.118332, 32.123700
5024, 375285.245760, 5730180.445742, 33.309805
5025, 379870.149803, 5724613.451225, 26.390855
5026, 377373.609651, 5732747.786177, 30.245699
5027, 372105.973230, 5724966.071900, 2.668738
5028, 377529.135116, 5728890.593051, 73.933930
5029, 379536.425349, 5727467.327924, 117.029109
5030, 375546.632962, 5731271.658614, 45.862759
5031, 375793.779296, 5726444.114371, 24.414012
5032, 377026.943440, 5727169.074522, 78.381827
5033, 380036.743613, 5727931.334968, 115.348792
5034, 375774.915911, 5731884.921225, 50.903709
5035, 378119.481167, 5731524.088883, 0.296526
5036, 372529.600659, 5731924.484384, 11.366848
5037, 377838.158636, 5730183.227301, 21.349905
5038, 372887.474518, 5727674.182846, 60.590240
5039, 378866.586322, 5730525.608169, 31.728331
5040, 376101.191330, 5729982.652558, 23.722117
5041, 378835.043389, 5725567.005062, 85.794988
5042, 377857.834941, 5725982.571020, 93.702361
5043, 377887.112785, 5726634.156729, 69.486033
5044, 378735.269428, 5724955.443839, 101.708575
5045, 380422.472154, 5726427.056058, 42.205599
5046, 375237.017354, 5726952.148587, 40.624125
5047, 378345.416926, 5727906.104202, 71.067508
5048, 379097.347217, 5726765.796677, 114.459213
5049, 375647.345761, 5725732.259972, 0.098842
5050, 376697.320545, 5730121.525092, 60.491397
5051, 373964.754829, 5732686.175473, 0.197684
5052, 373314.942279, 5730840.726485, 24.216327
5053, 372167.485515, 5725251.402779, 2.273370
5054, 376808.393581, 5727361.055035, 47.740760
5055, 376141.281541, 5729415.004140, 58.415712
5056, 376884.955471, 5726006.226432, 53.671289
5057, 380745.606739, 5730125.642086, 58.514554
5058, 377755.478218, 5727924.232793, 93.504676
5059, 374383.983849, 5728774.641938, 67.608032
5060, 372259.907302, 5728536.851372, 50.014129
5061, 378420.896941, 5732446.331415, 65.828874
5062, 373384.229915, 5727968.145690, 100.423627
5063, 381558.386948, 5729485.573733, 38.548440
5064, 379115.011171, 5730811.906069, 0.889579
5065, 376748.124389, 5728761.851183, 57.328449
5066, 376797.013322, 5726080.060813, 68.201085
5067, 378624.736648, 5728644.492552, 83.916988
5068, 377348.934980, 5727507.554234, 110.110158
5069, 376667.889493, 5731706.554817, 18.285798
5070, 377986.759387, 5727273.957867, 77.689932
5071, 380986.734312, 5729967.252600, 46.554654
5072, 378684.546647, 5729113.435938, 49.025708
5073, 374160.441076, 5727934.805311, 56.834238
5074, 372167.582493, 5728670.304704, 30.641067
5075, 379154.672857, 5727557.314753, 43.688231
5076, 373071.471265, 5729653.768236, 73.835088
5077, 378504.540612, 5729392.753422, 31.036436
5078, 376298.574317, 5729036.198726, 54.758553
5079, 378115.679718, 5732211.311152, 83.916988
5080, 381374.780164, 5724526.157727, 12.355269
5081, 380966.633678, 5727704.494185, 52.584025
5082, 377890.502963, 5727486.686936, 107.935631
5083, 377410.537030, 5727874.909876, 64.148557
5084, 377732.740265, 5724960.761075, 37.362334
5085, 375371.829422, 5731827.590162, 17.791587
5086, 375517.535296, 5724281.700870, 0.197684
5087, 376041.828021, 5728866.837307, 101.214364
5088, 380731.094362, 5726257.711046, 43.787074
5089, 380742.894383, 5726758.857949, 38.647282
5090, 380126.293132, 5728461.064334, 98.743310
5091, 379266.592410, 5725891.926940, 85.696146
5092, 374289.353071, 5726900.505492, 0.098842
5093, 377115.348298, 5724727.356566, 17.495061
5094, 376156.579139, 5727860.421005, 27.379276
5095, 380945.820546, 5728483.534733, 86.486884
5096, 373656.956035, 5729345.143053, 75.120036
5097, 379344.063164, 5732521.903944, 63.061293
5098, 372641.086071, 5727001.256584, 38.251913
5099, 380798.207975, 5728067.132312, 72.945509
5100, 379865.585065, 5724873.153885, 54.956237
5101, 374565.455734, 5724178.060422, 12.058743
5102, 377395.122752, 5727238.703266, 30.443383
5103, 378355.470833, 5725892.244358, 98.940995
5104, 372761.966503, 5732395.019837, 22.041800
5105, 373465.669588, 5724000.776743, 32.024857
5106, 372608.413537, 5727159.863719, 32.024857
5107, 375109.331967, 5726814.217966, 43.787074
5108, 374142.095939, 5728506.173517, 51.990972
5109, 381898.076263, 5728398.109491, 34.298227
5110, 372261.725999, 5731999.799093, 38.844966
5111, 373940.725625, 5728628.482027, 56.438869
